description,name,cluster_node,profile,value,read_only,is_disabled,is_specified,encrypted,export_configuration,export_key,export_path
"If set to true and HTTP transfer fail because of integrity check, file is going to be deleted. Valid values true and false.",Http.DeleteFileOnFailedIntegrityCheck,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Path to the directory path icon used in the http templates. The path should be relative to <FDH>/share/ftdocs.,Http.DirPathIcon,UNSPECIFIED,Default,/icons/dirpath.gif,false,false,true,false,NO value,NO value,NO value
Path to the directory space icon used in the http templates. The path should be relative to <FDH>/share/ftdocs.,Http.DirSpaceIcon,UNSPECIFIED,Default,/icons/dirspace.gif,false,false,true,false,NO value,NO value,NO value
"Enables cache of static files. For example css, html, js and picture files. Due to defect in IE, when cache is disabled pictures are neither cached nor reloaded on each request.",Http.EnableStaticFileCache,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"If the HTTP server should return a 401 error response when an unauthorized user accesses an URL other than the ST HTTP logon page. 
                      Allowed values are on,true,off,false.",Http.ErrorOnIncorrectUriDuringLogon,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Aliases.,Http.FdxAlias,UNSPECIFIED,Default,"/assets/ ""/home/arpit/2021_nov_st/SecureTransport/share/ftdocs/assets/""#!#CVD#!#/html/  ""/home/arpit/2021_nov_st/SecureTransport/share/ftdocs/html/""#!#CVD#!#/icons/ ""/home/arpit/2021_nov_st/SecureTransport/share/ftdocs/icons/""#!#CVD#!#/scripts/ ""/home/arpit/2021_nov_st/SecureTransport/share/ftdocs/scripts/""#!#CVD#!#/v1.4/docs/index.html ""/home/arpit/2021_nov_st/SecureTransport/share/ftdocs/html/docs/api/v1.4/docs/""",false,false,true,false,NO value,NO value,NO value
"Should aliases be authenticated. Setting to off will improve performance. Aliases are anything present in /icons and /html. 
                      Setting to off also allows modification of the login page images prior to authentication of the user.",Http.FdxAuthAliases,UNSPECIFIED,Default,off,false,false,true,false,NO value,NO value,NO value
"How will the client get challenged for authentication.
                        HTML - present an HTML login form, no BA;
                        BA - use HTTP BA;
                        ERR - no challenge: must use config/auth agents;
                      PREAUTH - config/auth agents + HTML login page in case of failed login.",Http.FdxAuthReply,UNSPECIFIED,Default,HTML,false,false,true,false,NO value,NO value,NO value
"To which User-Agent show tables by default. The value is a regular expression. User-Agent field is matched first against Http.FdxUserAgentTableAllow, 
                      if it doesn't match, plain form (no tables) will be shown by default.",Http.FdxUserAgentTableAllow,UNSPECIFIED,Default,(^(MacWeb/2|Mozilla/[1-9])|MSIE),false,false,true,false,NO value,NO value,NO value
"If the User-Agent match the Http.FdxUserAgentTableAllow expression, then it is is matched against Http.FdxUserAgentTableDeny. 
                      If it succeeds, plain form will be used when listing files. Otherwise tables will be on by default.",Http.FdxUserAgentTableDeny,UNSPECIFIED,Default,(^Lynx|^FileDriveClient|^SecureTransport),false,false,true,false,NO value,NO value,NO value
Path to the file icon used in the http templates. The path should be relative to <FDH>/share/ftdocs.,Http.FileIcon,UNSPECIFIED,Default,/icons/exec.gif .bin .exe .BIN .EXE#!#CVD#!#/icons/archive.gif .tar .tgz .tar.gz .zip .taz .tar.Z#!#CVD#!#/icons/image.gif .jpg .jpeg .gif .bmp .xbm .xpm#!#CVD#!#/icons/dir.gif ^^DIRECTORY^^,false,false,true,false,NO value,NO value,NO value
List of available FIPS approved cipher suites for the HTTP daemon. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Http.FIPS.Ssl.EnabledCipherSuites,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384,TLS_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,TLS_DHE_DSS_WITH_AES_256_GCM_SHA384,TLS_DHE_DSS_WITH_AES_256_CBC_SHA256,TLS_DHE_DSS_WITH_AES_128_GCM_SHA256,TLS_DHE_DSS_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_256_CBC_SHA,TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_RSA_WITH_AES_256_CCM,TLS_RSA_WITH_AES_256_CBC_SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_128_CCM,TLS_RSA_WITH_AES_128_CBC_SHA256,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA",false,false,true,false,NO value,NO value,NO value
The seconds to wait for existing request to complete before stopping the httpd server.,Http.GracefulShutdownTimeout,UNSPECIFIED,Default,86400,false,false,true,false,NO value,NO value,NO value
Enable HSM support for Http(true|false).,Http.Hsm.enabled,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Specifies whether to allow generation of Jsession ID on login over http/s and adding it to the URL. Possible values are true (for enable) and false (for disable). The default value is true.,Http.JsessionID.Enabled,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
Set maximum number of concurrent connections. 0 means unlimited.,Http.MaxLoggedInUsers,UNSPECIFIED,Default,0,false,false,true,false,NO value,NO value,NO value
Maximum simultaneous transfers per client.,Http.MaxSimultaneousTransfers,UNSPECIFIED,Default,20,false,false,true,false,NO value,NO value,NO value
"Specifies ""Message of the day"" content.",Http.MessageOfTheDay.content,UNSPECIFIED,Default,,true,true,true,false,NO value,NO value,NO value
"Specifies whether ""Message of the day"" functionality is enabled or not.",Http.MessageOfTheDay.enabled,UNSPECIFIED,Default,false,true,true,true,false,NO value,NO value,NO value
"Sets the maximum number an HTTP request can drop below the specified minimum bandwidth (See Http.Request.MinBandwidth). 
                    If a request drops below that threshold, the connection is reset. Default value: 10. Cannot be set to 0. Option is ignored if HTTP request monitor service is disabled.
         ",Http.Monitor.IterationCount,UNSPECIFIED,Default,10,false,false,true,false,NO value,NO value,NO value
Path to the options icon used in the http templates. The path should be relative to <FDH>/share/ftdocs.,Http.OptionsIcon,UNSPECIFIED,Default,/icons/options.gif,false,false,true,false,NO value,NO value,NO value
Web passwords compatibility mode.,Http.Password.Compatibility.Mode,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Name of the configuration option for white list of URLs and domains allowed to redirect to.,Http.RedirectWhiteList,UNSPECIFIED,Default,(^/),false,false,true,false,NO value,NO value,NO value
"Sets the minimum processing bandwidth for incoming HTTP requests.
                    If an incoming request drops below the specified minimum bandwidth more than a specified number of times (see Http.Monitor.IterationCount), the connection is reset. 
                    Possible values: &lt;number of bytes per second&gt; | 0. Default value is 0. If the value is set to 0 - the request monitor service is disabled.
",Http.Request.MinBandwidth,UNSPECIFIED,Default,0,false,false,true,false,NO value,NO value,NO value
Httpd resource file extensions represented as a comma separated list. These are not checked for CSRF prevention token.,Http.ResourceFileExtensions,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"File extensions which will be gzipped in response if request has ""Accept-Encoding: gzip"" header.
            The default value is json,html,js,css,ico,svg,eot,otf,ttf,ttc. If you want to turn off gzip, set the value to empty.
         ",Http.ResponseEncodings.gzippedFileExtensions,UNSPECIFIED,Default,"json,html,js,css,ico,svg,eot,otf,ttf,ttc",false,false,true,false,NO value,NO value,NO value
Deprecated. This option is no longer used. There is a global server configuration option named Server.ReverseDNSLookups that enables/disables reverse DNS lookups.,Http.ReverseDNSLookup,UNSPECIFIED,Default,Off,true,false,true,false,NO value,NO value,NO value
"Enable or disable HSTS for HTTP Server. Possible values are: true or false. The default one is true. To enable HSTS go to Operations->Server Control and select Enable HSTS 
check box. Requires HTTP Server restart on change.",Http.Security.Hsts.enabled,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
"HSTS header max-age attribute value for HTTP Server. Measured in seconds. Default one is 6-months equivalent in seconds = 15768000. Only non-negative numbers are valid entries.
Values of other types will be ignored and default value will be set instead. Requires HTTP Server restart on change.",Http.Security.Hsts.max-age,UNSPECIFIED,Default,15768000,false,false,true,false,NO value,NO value,NO value
Configures the Server HTTP response header. Possible values: None | Prod[uctOnly] | OS | Full. Default value: Full.,Http.ServerHeaderTokens,UNSPECIFIED,Default,Full,false,false,true,false,NO value,NO value,NO value
"Server certificate alias for httpd, used for HTTPS connections.",Http.Ssl.Certificate,UNSPECIFIED,Default,admind,true,false,true,false,NO value,NO value,NO value
Controls the status of HTTPS client certificate authentication <none|optional|required>. You can edit it per listener from Server Control page.,Http.Ssl.ClientCertificate,UNSPECIFIED,Default,none,true,false,true,false,NO value,NO value,NO value
Enabled cipher suites.,Http.Ssl.EnabledCipherSuites,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384, TLS_AES_128_GCM_SHA256, TLS_CHACHA20_POLY1305_SHA256, TLS_AES_128_CCM_SHA256, TLS_AES_128_CCM_8_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_256_CBC_SHA256",false,false,true,false,NO value,NO value,NO value
Https FIPS Option.,Http.Ssl.Fips,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
The KeyManagerFactory algorithm.,Http.Ssl.KeyManagerFactoryAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
SSL protocol.,Http.Ssl.Protocol,UNSPECIFIED,Default,TLS,false,false,true,false,NO value,NO value,NO value
Enabled SSL protocols.,Http.Ssl.Protocols,UNSPECIFIED,Default,"TLSv1.2, TLSv1.3",false,false,true,false,NO value,NO value,NO value
The SecureRandom algorithm.,Http.Ssl.SecureRandomAlgorithm,UNSPECIFIED,Default,SHA1PRNG,false,false,true,false,NO value,NO value,NO value
The SSL session cache size.,Http.Ssl.SessionCacheSize,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
SSL session caching enabled value.,Http.Ssl.SessionCaching,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
The SSL session timeout.,Http.Ssl.SessionTimeout,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"Time, cache will be available. This is measured in minutes. This property won't take effect, until you enable static file cache",Http.StaticFileCacheTimeout,UNSPECIFIED,Default,480,false,false,true,false,NO value,NO value,NO value
HTTP server request thread pool maximum threads.,Http.ThreadPool.MaxThreads,UNSPECIFIED,Default,256,false,false,true,false,NO value,NO value,NO value
HTTP server request thread pool minimum threads.,Http.ThreadPool.MinThreads,UNSPECIFIED,Default,32,false,false,true,false,NO value,NO value,NO value
How much time (in milliseconds) a thread from the thread pool should stay idle before it's stopped.,Http.ThreadPool.ThreadsIdleTimeMillis,UNSPECIFIED,Default,60000,false,false,true,false,NO value,NO value,NO value
If custom list agent should be used.,Http.UseCustomListAgent,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
User Agent black list specified as a regular expression.,Http.UserAgentBlackList,UNSPECIFIED,Default,(^SecureTransport FDX),false,false,true,false,NO value,NO value,NO value
User-Agent white list specified as a regular expression. Listed user agents are treated specially as for example they don't have to have CSRF prevention token in modification requests.,Http.UserAgentWhiteList,UNSPECIFIED,Default,(^SecureTransport|^Axway/SecureClient|^Axway/EndPoint|Java|^curl/|^Jakarta Commons\-HttpClient),false,false,true,false,NO value,NO value,NO value
"To enable HTTP, go to Operations->Server Control and select the Enable HTTP check box.",HttpEnabled,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
Http bind port. You can edit it from Server Control Page.,HttpPort,UNSPECIFIED,Default,8080,false,false,true,false,NO value,NO value,NO value
List of available FIPS approved cipher suites used in FTPS server-initiated transfers. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Https.FIPS.SIT.Ciphers,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384,TLS_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,TLS_DHE_DSS_WITH_AES_256_GCM_SHA384,TLS_DHE_DSS_WITH_AES_256_CBC_SHA256,TLS_DHE_DSS_WITH_AES_128_GCM_SHA256,TLS_DHE_DSS_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_256_CBC_SHA,TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_RSA_WITH_AES_256_CCM,TLS_RSA_WITH_AES_256_CBC_SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_128_CCM,TLS_RSA_WITH_AES_128_CBC_SHA256,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA",false,false,true,false,NO value,NO value,NO value
Enabled cipher suites for HTTPS server initiated transfers.,Https.SIT.Ciphers,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384, TLS_AES_128_GCM_SHA256, TLS_CHACHA20_POLY1305_SHA256, TLS_AES_128_CCM_SHA256, TLS_AES_128_CCM_8_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_256_CBC_SHA256",false,false,true,false,NO value,NO value,NO value
Enabled protocols for HTTPS server initiated transfers.,Https.SIT.EnabledProtocols,UNSPECIFIED,Default,"TLSv1.2, TLSv1.3",false,false,true,false,NO value,NO value,NO value
"To enable HTTPS, go to Operations->Server Control and select the Enable HTTPS check box.",HttpsEnabled,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
Https bind port. You can edit it from Server Control Page.,HttpsPort,UNSPECIFIED,Default,8443,false,false,true,false,NO value,NO value,NO value
"Specifies a timeout in milliseconds that determines how long a server waits before dropping the connection to the remote LDAP server. When left blank, the timeout is determined on OS level.",LDAP.connectionTimeout,UNSPECIFIED,Default,10000,false,false,true,false,NO value,NO value,NO value
Controls the number of files which will be added in the result of test directory listing. If the value is set to -1 - all files and folders will be included in the result. Default value is 50.,ListRemoteFolder.Result.Files.Limit,UNSPECIFIED,Default,50,false,false,true,false,NO value,NO value,NO value
Control SSO login setting for Admin. Possible values: <required|disabled>. You can edit it from Authentication->Login Settings.,LoginSettings.Admin.SSO,UNSPECIFIED,Default,disabled,true,false,true,false,admin.properties,LoginSettings.Admin.SSO,
The name of the header/query parameter which can be used to select ST as its own identity provider. Related to LoginSettings.Admin.SSO.localIdpId,LoginSettings.Admin.SSO.idpResolverKey,UNSPECIFIED,Default,idp_id,false,false,true,false,NO value,NO value,NO value
The ID that allow administrator to select ST itself as IdentityProvider effectively allowing local authentication in an SSO setup.,LoginSettings.Admin.SSO.localIdpId,UNSPECIFIED,Default,ST_IDP,false,false,true,false,NO value,NO value,NO value
Control Certificate login setting. Possible values: <enabled|disabled>. You can edit it from Authentication->Login Settings.,LoginSettings.Certificate,UNSPECIFIED,Default,disabled,true,false,true,false,NO value,NO value,NO value
Require certificate only when required password is enabled for specific user classes.,LoginSettings.Certificate.RequireDual.UserClasses,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Require password in addition to certificate authentication <true|false>. Default is false. You can edit it from Authentication->Login Settings.,LoginSettings.Certificate.RequirePassword,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
Comma separated list of class names used for required password authnentication. It can be edited in Login Settings page.,LoginSettings.Certificate.RequirePassword.UserClasses,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Control SSO login setting. Possible values: <required|disabled>. You can edit it from Authentication->Login Settings.,LoginSettings.EndUser.SSO,UNSPECIFIED,Default,disabled,true,false,true,false,NO value,NO value,NO value
The name of the header/query parameter which can be used to select ST as its own identity provider. Related to LoginSettings.EndUser.SSO.localIdpId,LoginSettings.EndUser.SSO.idpResolverKey,UNSPECIFIED,Default,idp_id,false,false,true,false,NO value,NO value,NO value
The ID that allow users to select ST itself as IdentityProvider effectively allowing local authentication in an SSO setup.,LoginSettings.EndUser.SSO.localIdpId,UNSPECIFIED,Default,ST_IDP,false,false,true,false,NO value,NO value,NO value
Control LDAP login setting. Possible values: <optional|required|disabled>. You can edit it from Authentication->Login Settings.,LoginSettings.LDAP,UNSPECIFIED,Default,disabled,true,false,true,false,NO value,NO value,NO value
Specifies whether to log all owners of X509 certificate or SSH key used on user login attempt. Possbile values are true | false. Default value is true. Changing requires Transaction Manager restart.,LoginSettings.LogCertificateOwner,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
Mail Template for Login Threshold User Notifaction. Like LoginThresholdNotification.xhtml,LoginThreshold.Notification.Mail.Template,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"The file permissions set on all directories under the mailbox folders. The option format accepted is ""rwx------"". Server restart is needed after changing this option.",Mailbox.Directories.Permissions,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"OutboundConnections.connectTimeout (along with OutboundConnections.receiveTimeout) helps to increase the timeout settings
                      for the FTP(S) and HTTP(S). The default value for each parameter is 25 seconds.",OutboundConnections.connectTimeout,UNSPECIFIED,Default,25,false,false,true,false,NO value,NO value,NO value
The default value is mimeTypes. This is a reference to the mime.Types file which controls what Internet media types are sent to the client for given file extension(s).,OutboundConnections.File.alias,UNSPECIFIED,Default,mimeTypes,false,false,true,false,NO value,NO value,NO value
The path to the mime.Types file. The default path is conf/mime.types.,OutboundConnections.File.path,UNSPECIFIED,Default,conf/mime.types,true,false,true,false,NO value,NO value,NO value
This is the ST installation home directory.,OutboundConnections.File.relative,UNSPECIFIED,Default,fdHome,false,false,true,false,NO value,NO value,NO value
Maximum connections per host for outbound connection. The default value is 100.,OutboundConnections.maxConnectionsPerHost,UNSPECIFIED,Default,100,false,false,true,false,NO value,NO value,NO value
"OutboundConnections.receiveTimeout (along with OutboundConnections.connectTimeout) helps to increase the timeout settings for the FTP(S) and HTTP(S). The default value for each parameter is 25 seconds.
",OutboundConnections.receiveTimeout,UNSPECIFIED,Default,25,false,false,true,false,NO value,NO value,NO value
The ssl key algorithm used.,OutboundConnections.Ssl.keyAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
The ssl protocol used. The default protocol is TLS.,OutboundConnections.Ssl.protocol,UNSPECIFIED,Default,TLS,false,false,true,false,NO value,NO value,NO value
The ssl trust algorithm used.,OutboundConnections.Ssl.trustAlgorithm,UNSPECIFIED,Default,SunX509,false,false,true,false,NO value,NO value,NO value
The GID of the anonymous AdHoc account.,PackageManager.AdhocAnonymousAccountGid,UNSPECIFIED,Default,10000,true,false,true,false,NO value,NO value,NO value
The home path of the anonymous AdHoc account.,PackageManager.AdhocAnonymousAccountHome,UNSPECIFIED,Default,/adhoc,true,false,true,false,NO value,NO value,NO value
The name of the anonymous AdHoc account.,PackageManager.AdhocAnonymousAccountName,UNSPECIFIED,Default,anonymous,true,false,true,false,NO value,NO value,NO value
"It must content the Domain\Username or Computer\Username of the system user to access the anonymous home folder. User must be present in PasswordVault. This user is used only for new AdHoc messages. If changed, the old user must remain in the password vault.(Example: ""WIN02966\admin"")",PackageManager.AdhocAnonymousAccountRealUserName,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
The UID of the anonymous AdHoc account.,PackageManager.AdhocAnonymousAccountUid,UNSPECIFIED,Default,10000,true,false,true,false,NO value,NO value,NO value
Label for the all.zip link.,PackageManager.AllAttachmentsLinkLabel,UNSPECIFIED,Default,Download All Files,false,false,true,false,NO value,NO value,NO value
Disallow routing of package body by H2S application.,PackageManager.BodyRoutingDisabled,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
The default template used by the system when enrolling accounts.,PackageManager.DefaultEnrollmentTemplateName,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
The default expiration for packages. This is set to each package that does not have expiration period specified.,PackageManager.DefaultExpirationInterval,UNSPECIFIED,Default,86400,true,false,true,false,NO value,NO value,NO value
The default template used by the system for delivery notification.,PackageManager.DefaultNotificationTemplateName,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Disable email notification used for package delivery.,PackageManager.DeliveryNotificationDisabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
Disallow system recipients to have an ST account.,PackageManager.DualDeliveryDisabled,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
Enforce repository encryption on ad-hoc packages. Additionally global encryption settings (Stfs.Encryption.*) must be configured.,PackageManager.EncryptionEnabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
The folder name to use for mailbox.,PackageManager.MailboxFolderName,UNSPECIFIED,Default,_mailbox,true,false,true,false,NO value,NO value,NO value
Allow ad-hoc file transfers via Axway Email Plug-ins.,PackageManager.MailPluginEnabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
You can not attach file with greater size than this through Axway Mail plug-in. Default maximum file size is 500 MB.,PackageManager.MailPluginOffloadMax,UNSPECIFIED,Default,500,true,false,true,false,NO value,NO value,NO value
You can not attach file with smaller size than this through Axway Mail plug-in. Default minimum file size is 0 MB.,PackageManager.MailPluginOffloadMin,UNSPECIFIED,Default,0,true,false,true,false,NO value,NO value,NO value
The maximum expiration for packages. Packages with larger expiration can't be created.,PackageManager.MaxExpirationInterval,UNSPECIFIED,Default,2147483647,true,false,true,false,NO value,NO value,NO value
"It must content the Domain\Username or Computer\Username of the system user to access the base folder. User must be present in PasswordVault. This user is used only for new AdHoc messages. If changed, the old user must remain in the password vault.(Example: ""WIN02966\admin"")",PackageManager.RealUserName,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Absolute path to package manager storage folder.,PackageManager.StorageFolderName,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Number of days after which partition will be prebuilt.,Partition.DaysToPrebuild,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Database Partitions are automatically created every day at the specified time. The newly added value will be used after a TM restart. Format: HH:MM (00:00 until 23:59).,PartitionManagement.Create.triggerTime,UNSPECIFIED,Default,00:00,false,false,true,false,NO value,NO value,NO value
"Mandatory length of password, alpha, numeric, special characters occurrences, number of allowed
            recent passwords and min password age. If not set - the value field is empty.
         ",PasswdPolicy,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Specifies if the password reset is enabled,PasswordReset.Enabled,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
Specifies the minimum interval (in minutes) between two password reset requests for the same email. The value must be a positive integer.,PasswordReset.Interval,UNSPECIFIED,Default,60,false,false,true,false,NO value,NO value,NO value
Specifies the time (in minutes) until the reset password link expires. The value must be a positive integer.,PasswordReset.LinkExpirationInterval,UNSPECIFIED,Default,60,false,false,true,false,NO value,NO value,NO value
When enabled users will be asked for both username and email when requesting a password reset.Otherwise only email is needed. Possible values - true|false,PasswordReset.RequireUsername,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
" When transferring files over PeSIT protocol in ASCII mode, SecureTransport counts the number of characters on each line and stores them in memory. When transfer is finished, this data is stored on the file system. This parameter limits the number of line counters stored in memory (each ""counter is 4 bytes) before the data gets flushed to file. Increasing this parameter can improve performance but will increase the memory usage by the TM and the PeSIT daemon. Allowed values are greater or equal to 1024. The default value is 32768.",Pesit.ASCII.recordsInfo.bulk.size,UNSPECIFIED,Default,32768,false,false,true,false,NO value,NO value,NO value
PeSIT listener used to communicate with partners on both TLS COMP and TLS LEGACY mode enabled/disabled status.,Pesit.Autodetect.Tls.Mode.Enabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
Port of PeSIT listener used to communicate with partners on both TLS COMP and TLS LEGACY mode.,Pesit.Autodetect.Tls.Mode.Port,UNSPECIFIED,Default,17657,true,false,true,false,NO value,NO value,NO value
PeSIT bounce port. Used for bouncing the pesit server. Pesit daemon binds this port to the loopback address.,Pesit.Bounce.Port,UNSPECIFIED,Default,17647,false,false,true,false,NO value,NO value,NO value
PeSIT CFT SSL port enabled/disabled status.,Pesit.CftSsl.Enabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
PeSIT CFT SSL port (CFT compatible).,Pesit.CftSsl.Port,UNSPECIFIED,Default,17637,true,false,true,false,NO value,NO value,NO value
"PeSIT Client Protocol inactivity timeout is used to determine how much time(in seconds) ST will
            wait for acknowledgment command for transfer end, when pushing file to some server i.e. ST is a client",Pesit.Client.Inactivity.Timeout,UNSPECIFIED,Default,60,false,false,true,false,NO value,NO value,NO value
PeSIT FPDU concatenation support.,Pesit.Concatenation.Enabled,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
PeSIT Connection release timeout.,Pesit.Connection.Release.Timeout,UNSPECIFIED,Default,60,true,false,true,false,NO value,NO value,NO value
PeSIT CREATE/SELECT timeout.,Pesit.CreateSelect.Timeout,UNSPECIFIED,Default,300,true,false,true,false,NO value,NO value,NO value
PeSIT plain port enabled/disabled status.,Pesit.Enabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
